cro,avg_count,a,b,fit
177,18230.36699142817,0.21099784559598053,0.06795697005902343,yes
178,18331.323486001373,0.20530437873708837,0.07091371486664819,yes
179,18434.227093338857,0.2080773421985524,0.06938291809003722,yes
180,18534.594566293617,0.2127930606644044,0.07035319700612032,yes
181,18634.876645823853,0.22256271202347375,0.06768483975270656,yes
182,18732.46809500702,0.2230445925366675,0.06775240101565054,yes
183,18834.37298799278,0.22406599008306569,0.06756832130766804,yes
184,18935.377179951534,0.2173607284507247,0.0702165503818806,yes
185,19035.907566590868,0.22801625797132535,0.06745082048962929,yes
186,19137.48337448001,0.22173267505123664,0.07036064920977471,yes
187,19234.30846897149,0.22595312392723987,0.07009677362535473,yes
188,19337.061265238463,0.2285349867592769,0.07027810929178319,yes
189,19436.098793222194,0.23230666115385082,0.07007985367885476,yes
190,19539.022175630613,0.24032615654144707,0.06767609111556643,yes
191,19640.35170824559,0.24536872407036184,0.06942519575847315,yes
192,19739.012132425494,0.25291291940836863,0.06627063129495517,yes
193,19840.63891653557,0.24981870760093017,0.06965023780246062,yes
194,19943.336044121846,0.2582096734445955,0.06751268988334035,yes
195,20042.46577443726,0.2618015850621878,0.06930640725429,yes
196,20143.152892801903,0.27146781552959975,0.07097191918027153,yes
197,20241.274328301286,0.2754465987206714,0.06711815593195895,yes
198,20345.467423157337,0.2842859980234362,0.06946897890106249,yes
199,20449.822042747048,0.30557331437014174,0.06717874401301371,yes
200,20550.478369238706,0.3198609092555343,0.06576842681066912,yes
201,20649.936439762612,0.31852979769770456,0.06768223265335223,yes
202,20752.946077448294,0.3281200189497941,0.06712107525305323,yes
203,20849.904432003645,0.3422677458727997,0.06776314155232555,yes
204,20956.93220288558,0.35476832418692483,0.06768583447218074,yes
205,21056.013808940064,0.3647627024727187,0.0673310857721688,yes
206,21159.600387636357,0.3709931759010218,0.06846879715532253,yes
207,21259.682381175386,0.3700283922297578,0.0695471065084805,yes
208,21360.22308825313,0.38198304912560344,0.0683534831265197,yes
209,21463.993660614586,0.37788702593619683,0.07032080177357591,yes
210,21562.58039345336,0.3798573702778975,0.06968973274454925,yes
211,21660.00068380141,0.38727083712613136,0.06811622893419005,yes
212,21762.71634712451,0.39841063336853194,0.06612624217835743,yes
213,21861.04507569384,0.4049859079339357,0.0634395671626221,yes
214,21961.723820253686,0.4186317664235974,0.06152182454447357,yes
215,22061.91688498993,0.4183611180497449,0.06186129043297812,yes
216,22163.6643006333,0.41713420232629345,0.062089951837639004,yes
217,22265.419439374622,0.4131033911750484,0.06419462624626698,yes
218,22368.430367106528,0.4143565438593591,0.06306476657524861,yes
219,22466.331734691958,0.41899252853389696,0.0636372234905545,yes
220,22570.587426107886,0.4252665996463397,0.06479731167690558,yes
221,22673.318198980487,0.43848752851098494,0.06524645218792614,yes
222,22775.121702312954,0.4489653262633754,0.0651550355711234,yes
223,22878.29403355898,0.43843803225786127,0.06771966787662526,yes
224,22973.20700704935,0.43534173180758245,0.06695919629685688,yes
225,23073.641043198357,0.4447237390387364,0.06678959195513512,yes
226,23177.7712594469,0.4456239942771363,0.06762060576942253,yes
227,23277.250981125442,0.43033762579182583,0.0693372288122623,yes
228,23378.578470893088,0.43684701524426456,0.06869682987688636,yes
229,23477.64181635272,0.4371474092311648,0.07051985777979394,yes
230,23577.98385023004,0.4452345615673193,0.07082623874208682,yes
231,23678.944168081136,0.451465272135092,0.06938607552773982,yes
232,23782.552102462927,0.44514271024162755,0.07126877221034543,yes
233,23880.669333460653,0.45484466037734456,0.07027682804720854,yes
234,23982.160566179635,0.4412228213650717,0.07343765864130078,yes
235,24081.580623046393,0.4577635395032503,0.07219163477251143,yes
236,24188.944168081132,0.4643159159835485,0.07156251171756253,yes
237,24283.34495110254,0.44932992538613764,0.07430695489906596,yes
238,24382.418759531527,0.46420473561520026,0.07237463042630238,yes
239,24486.138459500427,0.4509745263015705,0.07428335575743138,yes
240,24587.91811641546,0.4667393147941251,0.07363840600882125,yes
241,24688.319099453074,0.4656810974624873,0.07404069917320494,yes
242,24789.668759531527,0.4690616305797667,0.0753728979853102,yes
243,24888.177586354304,0.46880820642153054,0.07662743615302048,yes
244,24994.54027748153,0.4757959625371271,0.0755163101578976,yes
245,25094.069561221026,0.471450733920428,0.07730463081017021,yes
246,25190.446299402163,0.4842426715240078,0.0762226511674754,yes
247,25294.143890661493,0.4751291100011359,0.07696593426514438,yes
248,25395.948912474225,0.4850096503398748,0.075668027149672,yes
249,25494.45752458543,0.4806074428103775,0.07768740167595219,yes
250,25598.287378962665,0.482436274391282,0.07886225957963802,yes
251,25697.935197941108,0.49308507370171234,0.07878381337403631,yes
252,25799.63676670771,0.503472019301004,0.07834446189035575,yes
253,25906.62146902782,0.5115939661516968,0.0783707329916781,yes
254,26001.229951991536,0.5136742173237808,0.07737993679899094,yes
255,26107.432207191054,0.5243716489353794,0.07902014963137437,yes
256,26206.616303766896,0.5331384988047667,0.07931183013918786,yes
257,26312.996343100705,0.5308865177834359,0.08097133909532246,yes
258,26413.900491718246,0.5373974427410143,0.08069004239719071,yes
259,26514.741043198363,0.5421313936986928,0.080480580923675,yes
260,26614.43794610582,0.5420262943097341,0.08118833275777906,yes
261,26718.87166763011,0.545952264934699,0.08197504406533182,yes
262,26818.910691669527,0.5485687560066018,0.08419339269257539,yes
263,26918.995858201775,0.5498151479100739,0.08284648391375499,yes
264,27019.628942106017,0.554289786574763,0.08421240543355815,yes
265,27120.932207191054,0.5620185632095331,0.0840707112667009,yes
266,27224.63366703056,0.5636532652617349,0.08345905150563104,yes
267,27324.48822033688,0.571836334930531,0.08363836342456236,yes
268,27424.38891653556,0.5708830720079551,0.08496637829644435,yes
269,27530.876171200434,0.580633613693817,0.08536612891775967,yes
270,27630.195969341494,0.5871163688263782,0.08508521562872985,yes
271,27728.031103382687,0.5886659055930641,0.08556844125674153,yes
272,27822.89186638342,0.5875665146951162,0.08466711324570737,yes
273,27935.94926745985,0.6030665792067552,0.08539234138584297,yes
274,28033.823221895396,0.5980048686758234,0.08506052256858884,yes
275,28130.37654795278,0.5890136917855308,0.08432762769626652,yes
276,28236.55202000746,0.5910110949473243,0.08460494250330484,yes
277,28317.222233543816,0.6129422572275268,0.08810149213200366,yes
278,28424.012079930475,0.5331445605430462,0.08499719118219196,yes
279,28572.30882034359,0.5710970232217344,0.09343388252832151,yes
281,28684.869117801947,0.5269468547795009,0.08397467588901893,yes
